ASV_ID,database,pident,sseqid,length,qcovs,evalue,bitscore,specimen_id,phylum,class,order,family,genus,species,scientific_name,mismatch,gapopen,qstart,qend,sstart,send,accession
ASV_11154,NMNH,99.361,SH21047|Annelida|Hermodice_carunculata,313,100,2.02E-163,568,SH21047,Annelida,Polychaeta,Amphinomida,Amphinomidae,Hermodice,carunculata,Hermodice carunculata,,,,,,,SH21047
ASV_12670,NMNH,99.042,SH21081|Annelida|Hermodice_carunculata,313,100,9.41E-162,562,SH21081,Annelida,Polychaeta,Amphinomida,Amphinomidae,Hermodice,carunculata,Hermodice carunculata,,,,,,,SH21081
ASV_13534,NMNH,85.948,SH20476|Annelida|Hermodice_carunculata,306,98,3.74E-91,327,SH20476,Annelida,Polychaeta,Amphinomida,Amphinomidae,Hermodice,carunculata,Hermodice carunculata,,,,,,,SH20476
ASV_13700,NMNH,99.361,SH21047|Annelida|Hermodice_carunculata,313,100,2.02E-163,568,SH21047,Annelida,Polychaeta,Amphinomida,Amphinomidae,Hermodice,carunculata,Hermodice carunculata,,,,,,,SH21047
ASV_16935,MZG,87.22,Animalia;Annelida;Polychaeta;Canalipalpata;Ampharetidae;Neosabellides;Neosabellides_elongatus,313,,,,,Annelida,Polychaeta,Canalipalpata,Ampharetidae,Neosabellides,elongatus,Neosabellides elongatus,,,,,,,
ASV_08800,MZG,89.103,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Diplocirrus;Diplocirrus_seisuiae,312,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Diplocirrus,seisuiae,Diplocirrus seisuiae,,,,,,,
ASV_10936,MZG,88.498,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Diplocirrus;Diplocirrus_seisuiae,313,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Diplocirrus,seisuiae,Diplocirrus seisuiae,,,,,,,
ASV_10955,MZG,88.818,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Diplocirrus;Diplocirrus_seisuiae,313,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Diplocirrus,seisuiae,Diplocirrus seisuiae,,,,,,,
ASV_11986,MZG,89.103,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Diplocirrus;Diplocirrus_seisuiae,312,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Diplocirrus,seisuiae,Diplocirrus seisuiae,,,,,,,
ASV_12861,MZG,88.818,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Diplocirrus;Diplocirrus_seisuiae,313,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Diplocirrus,seisuiae,Diplocirrus seisuiae,,,,,,,
ASV_12908,MZG,88.782,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Diplocirrus;Diplocirrus_seisuiae,312,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Diplocirrus,seisuiae,Diplocirrus seisuiae,,,,,,,
ASV_15740,MZG,89.137,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Diplocirrus;Diplocirrus_seisuiae,313,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Diplocirrus,seisuiae,Diplocirrus seisuiae,,,,,,,
ASV_03146,MZG,85.161,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Flabelligera;Flabelligera_infundibularis,310,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Flabelligera,infundibularis,Flabelligera infundibularis,,,,,,,
ASV_08993,MZG,98.722,Animalia;Annelida;Polychaeta;Canalipalpata;Flabelligeridae;Trophoniella;Trophoniella_ehlersi,313,,,,,Annelida,Polychaeta,Canalipalpata,Flabelligeridae,Trophoniella,ehlersi,Trophoniella ehlersi,,,,,,,
ASV_17072,MZG,85.502,Animalia;Annelida;Polychaeta;Canalipalpata;Oweniidae;Owenia;Owenia_fusiformis,269,,,,,Annelida,Polychaeta,Canalipalpata,Oweniidae,Owenia,fusiformis,Owenia fusiformis,,,,,,,
ASV_07910,MZG,85.574,Animalia;Annelida;Polychaeta;Canalipalpata;Sabellidae;Paradialychone;Paradialychone_ecaudata,305,,,,,Annelida,Polychaeta,Canalipalpata,Sabellidae,Paradialychone,ecaudata,Paradialychone ecaudata,,,,,,,
ASV_11526,MZG,85.246,Animalia;Annelida;Polychaeta;Canalipalpata;Sabellidae;Paradialychone;Paradialychone_ecaudata,305,,,,,Annelida,Polychaeta,Canalipalpata,Sabellidae,Paradialychone,ecaudata,Paradialychone ecaudata,,,,,,,
ASV_13853,MZG,85.574,Animalia;Annelida;Polychaeta;Canalipalpata;Sabellidae;Paradialychone;Paradialychone_ecaudata,305,,,,,Annelida,Polychaeta,Canalipalpata,Sabellidae,Paradialychone,ecaudata,Paradialychone ecaudata,,,,,,,
ASV_19812,MZG,85.246,Animalia;Annelida;Polychaeta;Canalipalpata;Sabellidae;Paradialychone;Paradialychone_ecaudata,305,,,,,Annelida,Polychaeta,Canalipalpata,Sabellidae,Paradialychone,ecaudata,Paradialychone ecaudata,,,,,,,
ASV_12991,MZG,86.859,Animalia;Annelida;Polychaeta;Canalipalpata;Serpulidae;Circeis;Circeis_spirillum,312,,,,,Annelida,Polychaeta,Canalipalpata,Serpulidae,Circeis,spirillum,Circeis spirillum,,,,,,,
ASV_02836,MZG,87.702,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Boccardia;Boccardia_pugettensis,309,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Boccardia,pugettensis,Boccardia pugettensis,,,,,,,
ASV_12516,MZG,87.5,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Boccardia;Boccardia_pugettensis,312,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Boccardia,pugettensis,Boccardia pugettensis,,,,,,,
ASV_15953,MZG,87.781,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Boccardia;Boccardia_pugettensis,311,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Boccardia,pugettensis,Boccardia pugettensis,,,,,,,
ASV_16113,MZG,90.415,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Boccardia;Boccardia_pugettensis,313,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Boccardia,pugettensis,Boccardia pugettensis,,,,,,,
ASV_18536,MZG,86.731,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Boccardia;Boccardia_pugettensis,309,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Boccardia,pugettensis,Boccardia pugettensis,,,,,,,
ASV_18265,MZG,94.212,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Polydora;Polydora_hoplura,311,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Polydora,hoplura,Polydora hoplura,,,,,,,
ASV_13231,MZG,90.722,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Prionospio;Prionospio_dubia,291,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Prionospio,dubia,Prionospio dubia,,,,,,,
ASV_19190,MZG,87.143,Animalia;Annelida;Polychaeta;Canalipalpata;Spionidae;Pygospio;Pygospio_elegans,280,,,,,Annelida,Polychaeta,Canalipalpata,Spionidae,Pygospio,elegans,Pygospio elegans,,,,,,,
ASV_01764,MZG,97.021,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Enoplobranchus;Enoplobranchus_sanguineus,235,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Enoplobranchus,sanguineus,Enoplobranchus sanguineus,,,,,,,
ASV_00181,MZG,99.042,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_00248,MZG,99.361,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_01220,MZG,98.722,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_01316,MZG,98.722,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_01525,MZG,98.722,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_01735,MZG,98.403,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_02030,MZG,98.403,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_02743,MZG,98.722,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_03462,MZG,98.403,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_12135,MZG,99.042,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_13819,MZG,98.403,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,313,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_17784,MZG,96.417,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,307,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_21102,MZG,93.878,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,294,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_21129,MZG,93.19,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,279,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_21197,MZG,93.662,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Loimia;Loimia_medusa,284,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Loimia,medusa,Loimia medusa,,,,,,,
ASV_16844,MZG,85.256,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Polycirrus;Polycirrus_medusa,312,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Polycirrus,medusa,Polycirrus medusa,,,,,,,
ASV_18699,MZG,85.577,Animalia;Annelida;Polychaeta;Canalipalpata;Terebellidae;Spinosphaera;Spinosphaera_hutchingsae,312,,,,,Annelida,Polychaeta,Canalipalpata,Terebellidae,Spinosphaera,hutchingsae,Spinosphaera hutchingsae,,,,,,,
ASV_00184,MZG,99.681,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_01888,MZG,100,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_02892,MZG,99.042,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_02957,MZG,89.103,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,312,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_03235,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_03449,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_03480,MZG,99.681,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_03755,MZG,96.166,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_04857,MZG,88.462,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,312,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_06226,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_06384,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_06640,MZG,88.782,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,312,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_07087,MZG,88.462,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,312,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_07165,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_09695,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_10728,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_12164,MZG,99.042,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_13925,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_15662,MZG,93.811,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,307,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_16322,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_17218,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,313,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_19062,MZG,90.85,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,306,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_19064,MZG,91.176,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,306,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_20348,MZG,94.684,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,301,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_20834,MZG,85.016,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_gathofi,307,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,gathofi,Arichlidon gathofi,,,,,,,
ASV_01850,MZG,94.096,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_reyssi,271,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,reyssi,Arichlidon reyssi,,,,,,,
ASV_02791,MZG,94.096,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_reyssi,271,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,reyssi,Arichlidon reyssi,,,,,,,
ASV_03469,MZG,93.358,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_reyssi,271,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,reyssi,Arichlidon reyssi,,,,,,,
ASV_12729,MZG,92.62,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_reyssi,271,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,reyssi,Arichlidon reyssi,,,,,,,
ASV_15237,MZG,94.096,Animalia;Annelida;Polychaeta;Errantia;Chrysopetalidae;Arichlidon;Arichlidon_reyssi,271,,,,,Annelida,Polychaeta,Errantia,Chrysopetalidae,Arichlidon,reyssi,Arichlidon reyssi,,,,,,,
ASV_09935,MZG,99.681,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Ophryotrocha;Ophryotrocha_adherens,313,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Ophryotrocha,adherens,Ophryotrocha adherens,,,,,,,
ASV_14883,MZG,98.722,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Ophryotrocha;Ophryotrocha_adherens,313,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Ophryotrocha,adherens,Ophryotrocha adherens,,,,,,,
ASV_00396,MZG,90.26,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_00452,MZG,99.681,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,313,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_01796,MZG,89.61,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_01886,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,313,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_02424,MZG,90.26,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_02954,MZG,89.935,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_03097,MZG,89.935,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_03637,MZG,90.909,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_04438,MZG,90.584,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_04907,MZG,90.26,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_05588,MZG,90.584,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_20102,MZG,86.364,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,308,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_20748,MZG,97.255,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_bermudensis,255,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,bermudensis,Parougia bermudensis,,,,,,,
ASV_03152,MZG,86.232,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_sulleyi,276,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,sulleyi,Parougia sulleyi,,,,,,,
ASV_05786,MZG,86.232,Animalia;Annelida;Polychaeta;Errantia;Dorvilleidae;Parougia;Parougia_sulleyi,276,,,,,Annelida,Polychaeta,Errantia,Dorvilleidae,Parougia,sulleyi,Parougia sulleyi,,,,,,,
ASV_01607,MZG,98.083,Animalia;Annelida;Polychaeta;Errantia;Eunicidae;Eunice;Eunice_filamentosa,313,,,,,Annelida,Polychaeta,Errantia,Eunicidae,Eunice,filamentosa,Eunice filamentosa,,,,,,,
ASV_02919,MZG,98.083,Animalia;Annelida;Polychaeta;Errantia;Eunicidae;Eunice;Eunice_filamentosa,313,,,,,Annelida,Polychaeta,Errantia,Eunicidae,Eunice,filamentosa,Eunice filamentosa,,,,,,,
ASV_11551,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Eunicidae;Eunice;Eunice_filamentosa,313,,,,,Annelida,Polychaeta,Errantia,Eunicidae,Eunice,filamentosa,Eunice filamentosa,,,,,,,
ASV_13707,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Eunicidae;Eunice;Eunice_filamentosa,313,,,,,Annelida,Polychaeta,Errantia,Eunicidae,Eunice,filamentosa,Eunice filamentosa,,,,,,,
ASV_09163,MZG,99.042,Animalia;Annelida;Polychaeta;Errantia;Eunicidae;Leodice;Leodice_miurai,313,,,,,Annelida,Polychaeta,Errantia,Eunicidae,Leodice,miurai,Leodice miurai,,,,,,,
ASV_13970,MZG,86.799,Animalia;Annelida;Polychaeta;Errantia;Glyceridae;Glycera;Glycera_nana,303,,,,,Annelida,Polychaeta,Errantia,Glyceridae,Glycera,nana,Glycera nana,,,,,,,
ASV_15013,MZG,85.197,Animalia;Annelida;Polychaeta;Errantia;Hesionidae;Hesione;Hesione_intertexta,304,,,,,Annelida,Polychaeta,Errantia,Hesionidae,Hesione,intertexta,Hesione intertexta,,,,,,,
ASV_00516,MZG,85.43,Animalia;Annelida;Polychaeta;Errantia;Hesionidae;Hesiospina;Hesiospina_legendrei,302,,,,,Annelida,Polychaeta,Errantia,Hesionidae,Hesiospina,legendrei,Hesiospina legendrei,,,,,,,
ASV_03029,MZG,86.424,Animalia;Annelida;Polychaeta;Errantia;Hesionidae;Hesiospina;Hesiospina_legendrei,302,,,,,Annelida,Polychaeta,Errantia,Hesionidae,Hesiospina,legendrei,Hesiospina legendrei,,,,,,,
ASV_14926,MZG,97.125,Animalia;Annelida;Polychaeta;Errantia;Hesionidae;Neogyptis;Neogyptis_carriebowcayi,313,,,,,Annelida,Polychaeta,Errantia,Hesionidae,Neogyptis,carriebowcayi,Neogyptis carriebowcayi,,,,,,,
ASV_05026,MZG,85.887,Animalia;Annelida;Polychaeta;Errantia;Hesionidae;Podarkeopsis;Podarkeopsis_levifuscina,248,,,,,Annelida,Polychaeta,Errantia,Hesionidae,Podarkeopsis,levifuscina,Podarkeopsis levifuscina,,,,,,,
ASV_04995,MZG,88.782,Animalia;Annelida;Polychaeta;Errantia;Lacydoniidae;Lacydonia;Lacydonia_miranda,312,,,,,Annelida,Polychaeta,Errantia,Lacydoniidae,Lacydonia,miranda,Lacydonia miranda,,,,,,,
ASV_05312,MZG,88.462,Animalia;Annelida;Polychaeta;Errantia;Lacydoniidae;Lacydonia;Lacydonia_miranda,312,,,,,Annelida,Polychaeta,Errantia,Lacydoniidae,Lacydonia,miranda,Lacydonia miranda,,,,,,,
ASV_11855,MZG,88.141,Animalia;Annelida;Polychaeta;Errantia;Lacydoniidae;Lacydonia;Lacydonia_miranda,312,,,,,Annelida,Polychaeta,Errantia,Lacydoniidae,Lacydonia,miranda,Lacydonia miranda,,,,,,,
ASV_14068,MZG,89.137,Animalia;Annelida;Polychaeta;Errantia;Lacydoniidae;Lacydonia;Lacydonia_miranda,313,,,,,Annelida,Polychaeta,Errantia,Lacydoniidae,Lacydonia,miranda,Lacydonia miranda,,,,,,,
ASV_10744,MZG,99.361,Animalia;Annelida;Polychaeta;Errantia;Nereididae;Alitta;Alitta_succinea,313,,,,,Annelida,Polychaeta,Errantia,Nereididae,Alitta,succinea,Alitta succinea,,,,,,,
ASV_16235,MZG,99.681,Animalia;Annelida;Polychaeta;Errantia;Nereididae;Hediste;Hediste_diversicolor,313,,,,,Annelida,Polychaeta,Errantia,Nereididae,Hediste,diversicolor,Hediste diversicolor,,,,,,,
ASV_01322,MZG,85.714,Animalia;Annelida;Polychaeta;Errantia;Oenonidae;Arabella;Arabella_iricolor,315,,,,,Annelida,Polychaeta,Errantia,Oenonidae,Arabella,iricolor,Arabella iricolor,,,,,,,
